date,adjOpen,adjHigh,adjLow,adjClose
20070709,49.14,49.17,48.78,48.81
20070710,48.64,48.73,48.27,48.36
20070711,48.29,49.06,48.12,48.51
20070712,48.86,49.55,48.76,49.53
20070713,49.52,49.82,49.35,49.5
20070716,49.34,49.98,49.34,49.62
20070717,49.73,50.15,49.7,49.8
20070718,49.52,49.78,48.54,49.36
20070719,49.65,49.85,48.9,49.27
20070720,49.26,49.27,48.1,48.31
20070723,48.55,48.6,48.02,48.15
20070724,47.75,48.08,47.0,47.15
20070725,47.45,48.24,46.9,47.93
20070726,47.6,47.71,46.9,47.23
20070727,47.62,48.21,47.36,47.41
20070730,47.99,48.13,47.45,47.7
20070731,48.1,48.4,47.39,47.42
20070801,47.3,47.86,46.9,47.63
20070802,47.64,48.05,47.56,47.78
20070803,47.81,48.1,46.97,47.0
20070806,47.15,48.28,46.52,48.16
20070807,47.82,49.34,47.6,48.67
20070808,48.99,49.97,48.76,49.7
20070809,48.05,49.2,47.92,48.35
20070810,48.23,49.4,48.0,48.59
20070813,49.15,49.3,48.4,48.5
20070814,48.5,48.7,47.8,47.86
20070815,47.81,49.27,47.66,48.23
20070816,48.23,50.33,48.2,49.85
20070817,51.5,52.77,50.52,51.76
20070820,51.86,52.17,50.47,51.35
20070821,50.73,51.96,50.71,51.3
20070822,51.78,51.87,50.94,51.65
20070823,52.0,52.0,51.24,51.83
20070824,51.67,51.99,51.37,51.87
20070827,51.64,51.71,50.76,50.87
20070828,50.53,50.57,49.65,49.66
20070829,49.87,50.6,49.6,50.55
20070830,50.14,50.59,50.0,50.21
20070831,51.1,51.27,50.53,50.68
20070904,50.62,51.25,50.51,51.08
20070905,50.2,50.22,49.6,49.95
20070906,50.05,50.07,49.49,49.79
20070907,49.17,49.71,48.75,49.02
20070910,49.16,49.5,48.61,48.96
20070911,49.05,49.79,49.05,49.45
20070912,49.37,49.49,49.12,49.39
20070913,49.74,50.23,49.66,49.86
20070914,49.74,50.09,49.6,49.95
20070917,49.81,49.88,49.37,49.51
20070918,49.7,51.3,49.42,51.23
20070919,51.62,51.93,50.68,51.07
20070920,50.89,51.37,50.52,50.79
20070921,51.32,51.33,50.65,51.24
20070924,51.15,51.25,50.5,50.59
20070925,50.23,50.58,49.92,50.22
20070926,50.31,50.69,49.94,50.41
20070927,50.51,50.65,50.1,50.6
20070928,50.66,50.66,50.11,50.27
20071001,50.13,50.67,49.76,50.64
20071002,51.0,51.79,50.95,51.72
20071003,51.45,52.03,51.41,51.93
20071004,52.0,52.49,52.0,52.4
20071005,52.55,52.93,52.51,52.71
20071008,52.52,52.6,52.25,52.43
20071009,52.48,52.65,52.07,52.57
20071010,52.45,52.48,51.98,52.3
20071011,52.5,52.95,52.16,52.42
20071012,52.48,52.56,51.99,52.07
20071015,52.0,52.07,50.98,51.42
20071016,51.0,51.15,49.97,50.2
20071017,50.72,50.75,49.47,50.03
20071018,48.1,48.93,47.76,48.85
20071019,48.6,48.8,47.54,47.57
20071022,47.4,48.14,47.14,47.78
20071023,48.12,48.15,47.24,47.78
20071024,47.45,47.77,46.45,47.48
20071025,47.39,47.62,46.45,47.0
20071026,47.52,48.05,46.81,48.03
20071029,48.32,48.44,47.67,47.98
20071030,47.89,48.18,47.47,47.99
20071031,48.2,48.57,47.33,48.28
20071101,46.97,47.0,45.48,45.71
20071102,45.8,45.85,44.23,45.11
20071105,44.0,45.08,43.28,44.45
20071106,44.74,45.66,44.62,45.56
20071107,44.95,45.08,43.25,43.31
20071108,43.74,44.41,42.02,43.5
20071109,42.72,45.08,42.59,43.98
20071112,43.8,45.37,43.75,43.98
20071113,44.82,46.36,44.18,46.27
20071114,46.9,46.98,45.32,45.73
20071115,45.35,45.8,43.8,44.08
20071116,44.5,44.5,43.48,44.37
20071119,43.92,44.0,42.78,42.82
20071120,42.55,43.64,41.73,42.77
20071121,42.4,43.33,41.92,42.14
20071123,42.48,43.34,42.41,43.15
20071126,43.07,43.26,41.83,41.88
20071127,42.05,43.32,42.02,42.94
20071128,43.5,45.0,43.0,44.85
20071129,44.79,44.88,44.02,44.63
20071130,46.5,46.7,45.6,46.13
20071203,46.29,46.37,45.31,45.47
20071204,44.67,44.92,44.47,44.71
20071205,44.37,45.28,44.35,45.23
20071206,45.06,45.98,44.92,45.96
20071207,46.18,46.41,45.33,45.37
20071210,45.59,46.78,45.47,46.64
20071211,46.63,47.0,44.5,44.65
20071212,45.5,45.64,42.51,43.43
20071213,42.6,43.14,42.01,43.05
20071214,42.35,43.25,42.11,42.16
20071217,41.95,42.2,41.42,41.7
20071218,42.12,42.2,40.78,41.5
20071219,41.55,42.6,41.48,41.59
20071220,41.81,42.0,40.83,41.41
20071221,41.83,42.01,41.07,41.92
20071224,41.92,42.67,41.88,42.28
20071226,41.97,42.32,41.75,42.3
20071227,41.97,42.03,41.32,41.46
20071228,41.88,41.89,40.84,41.1
20071231,40.95,41.6,40.61,41.26
20080102,41.2,41.55,40.35,40.56
20080103,40.63,40.81,40.25,40.3
20080104,40.02,40.29,39.76,39.85
20080107,39.94,40.24,39.26,39.9
20080108,39.7,40.21,38.28,38.41
20080109,38.38,38.79,37.42,38.74
20080110,38.21,39.81,37.9,39.3
20080111,39.3,39.78,38.15,38.5
20080114,38.83,39.3,38.42,39.22
20080115,38.5,38.7,37.81,37.88
20080116,37.84,39.41,37.8,38.69
20080117,38.92,39.1,36.78,36.91
20080118,36.76,37.48,35.13,35.97
20080122,33.28,38.98,33.25,37.39
20080123,36.75,41.0,36.6,40.67
20080124,40.5,40.79,38.85,39.9
20080125,40.34,40.55,39.18,39.48
20080128,39.63,41.28,39.16,41.2
20080129,41.98,42.12,41.0,41.94
20080130,41.86,43.69,41.24,42.21
20080131,41.6,44.5,41.37,44.35
20080201,44.18,45.08,44.07,45.03
20080204,44.84,44.84,43.9,44.03
20080205,43.11,43.39,42.3,42.37
20080206,42.83,43.33,42.25,42.33
20080207,42.14,43.81,41.88,43.37
20080208,43.16,43.34,41.56,42.16
20080211,42.53,42.71,41.67,42.14
20080212,42.35,43.33,42.17,42.82
20080213,43.1,43.49,42.51,43.33
20080214,43.42,43.6,42.13,42.24
20080215,42.16,42.7,41.68,42.7
20080219,43.09,43.3,42.35,42.67
20080220,42.1,43.21,41.89,42.97
20080221,43.16,43.5,42.0,42.21
20080222,42.23,42.65,41.03,42.6
20080225,42.29,43.03,41.72,42.94
20080226,42.69,43.22,42.33,42.72
20080227,42.38,43.23,42.19,42.88
20080228,42.57,42.6,41.35,41.42
20080229,41.0,41.02,39.54,39.74
20080303,39.59,39.72,38.57,39.18
20080304,38.75,39.09,37.78,38.78
20080305,38.46,38.73,37.21,37.55
20080306,37.05,37.08,36.28,36.52
20080307,36.09,37.57,35.9,36.74
20080310,36.81,37.2,35.15,35.31
20080311,37.0,37.75,35.58,37.72
20080312,37.67,38.9,36.98,37.03
20080313,36.44,37.46,35.45,37.14
20080314,37.4,37.49,35.2,35.69
20080317,34.27,36.4,34.25,35.96
20080318,37.0,38.93,36.5,38.93
20080319,39.16,40.46,38.39,38.56
20080320,38.89,41.99,38.89,41.86
20080324,41.75,43.46,41.45,42.45
20080325,41.6,42.25,40.7,40.97
20080326,39.76,40.22,39.5,39.84
20080327,40.25,40.3,38.61,38.64
20080328,38.99,39.15,37.98,38.07
20080331,38.0,39.07,37.79,37.91
20080401,39.55,40.88,39.29,40.86
20080402,40.94,41.37,40.02,40.3
20080403,39.7,40.67,39.49,40.37
20080404,40.23,40.25,39.31,39.41
20080407,39.73,40.4,39.37,39.5
20080408,39.0,39.3,38.25,38.38
20080409,38.7,38.77,37.86,37.93
20080410,37.81,38.3,37.36,37.69
20080411,37.08,37.88,36.8,36.94
20080414,36.45,36.54,35.44,35.58
20080415,36.23,36.46,35.27,35.58
20080416,36.46,36.98,36.13,36.98
20080417,36.83,37.74,36.25,37.47
20080418,39.45,39.6,38.12,38.56
20080421,37.89,38.25,37.36,37.61
20080422,37.55,37.67,36.7,37.0
20080423,37.29,37.33,36.5,36.86
20080424,37.06,38.19,36.89,37.87
20080425,38.25,38.68,37.54,38.3
20080428,38.21,38.57,37.86,38.18
20080429,38.0,38.43,37.7,37.86
20080430,37.88,38.43,37.42,37.54
20080501,37.82,39.49,37.57,39.39
20080502,40.14,40.65,39.39,39.79
20080505,39.33,39.53,38.82,38.97
20080506,38.5,39.44,38.11,39.24
20080507,39.37,39.42,37.85,38.0
20080508,38.28,38.31,37.23,37.33
20080509,37.08,37.46,36.53,36.65
20080512,36.88,37.57,36.76,37.44
20080513,37.53,37.6,36.5,36.61
20080514,36.86,37.0,36.5,36.8
20080515,36.72,36.83,36.11,36.71
20080516,36.64,36.78,36.04,36.17
20080519,36.1,36.72,35.91,36.1
20080520,35.78,35.85,35.27,35.39
20080521,35.52,35.54,34.5,34.63
20080522,34.63,35.33,34.49,34.73
20080523,34.53,34.55,33.91,33.93
20080527,33.96,34.35,33.72,34.17
20080528,34.4,34.48,33.25,33.87
20080529,33.81,34.76,33.68,34.6
20080530,34.61,34.75,33.98,34.01
20080602,33.84,33.85,33.2,33.58
20080603,33.81,33.93,32.92,33.31
20080604,32.36,32.56,31.81,31.99
20080605,32.17,32.29,31.56,31.99
20080606,31.58,31.69,30.39,30.5
20080609,30.37,30.85,29.34,29.61
20080610,29.49,30.53,29.33,29.62
20080611,29.97,30.17,28.83,28.85
20080612,29.1,30.04,29.0,29.44
20080613,29.7,29.88,29.05,29.78
20080616,29.64,30.76,29.45,30.32
20080617,30.68,30.89,29.17,29.24
20080618,28.9,28.95,28.0,28.37
20080619,28.25,28.45,26.98,28.14
20080620,27.3,28.1,26.97,27.1
20080623,27.25,27.26,25.83,25.88
20080624,25.92,26.84,25.55,26.62
20080625,26.93,27.93,26.35,26.61
20080626,25.58,25.78,24.73,24.81
20080627,25.11,25.35,24.25,24.59
20080630,25.04,25.04,23.65,23.87
20080701,23.25,24.23,22.67,23.81
20080702,23.82,24.29,22.54,22.54
20080703,22.82,22.88,21.72,22.4
20080707,22.71,22.95,21.1,21.53
20080708,21.59,23.64,21.12,23.54
20080709,23.92,24.0,21.87,22.06
20080710,21.32,23.2,21.28,22.36
20080711,21.55,22.47,20.84,21.67
20080714,22.94,22.94,20.06,20.15
20080715,19.46,20.27,18.44,18.52
20080716,19.3,22.73,19.04,22.67
20080717,24.3,26.5,23.8,26.5
20080718,27.44,27.99,25.6,27.49
20080721,30.16,30.9,28.2,28.56
20080722,27.62,32.54,27.2,32.35
20080723,32.35,34.25,31.85,33.44
20080724,33.91,34.0,30.48,30.64
20080725,30.04,31.09,29.01,29.58
20080728,29.25,30.59,27.94,28.06
20080729,28.38,32.22,27.81,32.22
20080730,33.48,34.39,31.99,33.61
20080731,32.49,33.84,32.12,32.9
20080801,33.0,33.5,31.93,33.33
20080804,32.6,33.29,31.7,32.62
20080805,33.48,34.0,33.07,33.58
20080806,32.81,33.98,32.49,33.45
20080807,32.46,33.54,31.15,31.52
20080808,30.95,32.75,30.79,32.25
20080811,32.15,33.98,32.02,33.38
20080812,32.97,33.0,30.84,31.13
20080813,29.8,30.09,28.57,28.86
20080814,28.67,30.49,28.63,30.18
20080815,30.4,31.49,30.26,30.7
20080818,30.51,30.63,29.3,29.3
20080819,28.84,28.99,27.75,28.08
20080820,28.53,29.4,27.74,29.29
20080821,28.44,29.35,28.2,29.04
20080822,29.94,30.42,29.28,30.21
20080825,29.98,30.05,28.85,28.96
20080826,29.05,29.48,28.45,29.02
20080827,29.01,29.84,28.79,29.65
20080828,30.0,31.43,29.9,31.43
20080829,30.91,31.47,30.72,31.14
20080902,33.0,33.13,32.06,32.63
20080903,32.26,32.99,31.55,32.96
20080904,32.53,32.8,30.5,30.6
20080905,30.01,32.27,29.82,32.23
20080908,35.32,35.7,33.45,34.73
20080909,34.35,35.1,32.3,32.52
20080910,33.09,33.35,31.2,32.4
20080911,30.8,33.23,30.37,33.06
20080912,32.19,34.4,32.1,33.74
20080915,28.41,30.1,26.55,26.55
20080916,25.1,29.7,25.0,29.55
20080917,28.87,29.4,26.52,27.2
20080918,28.63,32.1,26.87,30.58
20080919,38.82,38.85,34.42,37.48
20080922,35.5,35.95,34.15,34.15
20080923,35.4,35.45,32.0,33.3
20080924,33.26,34.58,33.04,33.07
20080925,34.65,35.5,33.52,34.37
20080926,33.95,37.5,33.45,36.7
20080929,36.3,36.56,30.25,30.25
20080930,32.0,35.43,31.85,35.0
20081001,34.39,38.49,34.22,38.13
20081002,38.3,38.44,36.31,36.37
20081003,38.35,38.5,34.02,34.48
20081006,31.59,33.49,30.81,32.22
20081007,29.5,30.0,23.77,23.77
20081008,20.02,23.7,20.01,22.1
20081009,23.66,24.0,19.51,19.63
20081010,19.35,22.15,18.99,20.87
20081013,24.1,24.31,21.65,22.79
20081014,26.58,27.21,25.34,26.53
20081015,25.53,26.08,23.65,23.82
20081016,24.49,25.0,22.11,24.25
20081017,23.42,24.77,23.16,23.24
20081020,23.9,24.45,23.01,24.4
20081021,24.07,24.92,23.8,23.97
20081022,23.5,24.39,21.66,22.66
20081023,22.78,23.2,21.56,23.0
20081024,21.06,22.27,20.75,21.07
20081027,20.62,21.75,20.49,20.53
20081028,21.11,23.21,20.02,23.02
20081029,23.23,23.81,22.1,22.32
20081030,23.4,23.47,22.17,22.78
20081031,22.63,24.17,22.38,24.17
20081103,24.05,24.06,23.11,23.61
20081104,24.0,24.61,23.61,24.53
20081105,24.25,24.35,21.56,21.75
20081106,21.65,22.19,19.96,20.12
20081107,20.66,20.73,19.95,20.49
20081110,21.0,21.14,19.06,19.48
20081111,19.22,19.33,18.25,18.69
20081112,18.45,18.84,17.0,17.0
20081113,17.25,17.4,14.88,17.1
20081114,16.81,18.04,16.2,16.42
20081117,16.14,16.24,14.98,15.03
20081118,15.2,15.72,14.55,15.19
20081119,14.9,14.98,12.97,13.06
20081120,12.98,13.23,11.0,11.25
20081121,12.04,12.16,10.01,11.47
20081124,12.68,14.85,12.43,14.59
20081125,15.14,15.5,13.91,14.8
20081126,14.27,15.46,13.75,15.43
20081128,15.56,16.39,15.41,16.25
20081201,15.49,15.5,12.77,12.85
20081202,13.43,14.69,12.91,14.37
20081203,13.59,15.18,13.4,15.05
20081204,14.7,15.36,13.93,14.34
20081205,13.77,15.46,13.75,15.24
20081208,16.24,18.0,16.05,17.84
20081209,17.26,17.94,16.9,16.95
20081210,17.25,17.36,16.05,16.69
20081211,16.1,16.3,14.83,14.91
20081212,13.91,15.08,13.9,14.93
20081215,15.0,15.05,13.9,14.11
20081216,14.1,15.2,13.51,15.1
20081217,14.89,15.38,14.52,14.62
20081218,14.89,15.11,13.91,13.96
20081219,14.05,14.37,13.6,13.8
20081222,14.01,14.01,13.21,13.53
20081223,13.51,13.58,12.72,12.75
20081224,12.78,13.56,12.75,13.53
20081226,13.75,13.8,13.29,13.36
20081229,13.73,13.73,12.68,12.94
20081230,13.07,13.24,12.66,13.24
20081231,13.16,14.12,13.0,14.08
20090102,14.08,14.57,13.72,14.33
20090105,14.49,14.55,13.89,13.98
20090106,14.28,14.81,14.07,14.28
20090107,14.06,14.11,13.61,13.71
20090108,13.83,13.99,13.35,13.54
20090109,13.64,13.78,12.95,12.99
20090112,12.87,12.89,11.32,11.43
20090113,11.1,11.24,10.46,10.65
20090114,10.16,10.48,10.1,10.2
20090115,9.69,9.7,7.35,8.32
20090116,9.14,9.32,7.0,7.18
20090120,6.45,6.47,5.05,5.1
20090121,5.64,6.88,5.36,6.68
20090122,6.38,6.4,5.5,5.71
20090123,5.47,6.28,5.3,6.24
20090126,6.51,6.98,6.0,6.0
20090127,6.33,6.61,6.2,6.5
20090128,7.54,7.81,7.1,7.39
20090129,7.0,7.2,6.71,6.78
20090130,6.9,6.92,6.35,6.58
20090202,6.23,6.66,5.82,6.0
20090203,6.13,6.16,5.19,5.3
20090204,5.51,5.54,4.62,4.7
20090205,4.53,4.96,3.77,4.84
20090206,5.5,6.49,5.36,6.13
20090209,6.66,7.05,6.31,6.89
20090210,6.79,6.86,5.48,5.56
20090211,5.81,6.14,5.71,6.07
20090212,5.73,5.92,5.35,5.87
20090213,5.63,5.87,5.55,5.57
20090217,5.05,5.2,4.87,4.9
20090218,5.16,5.17,4.51,4.57
20090219,4.62,4.66,3.86,3.93
20090220,3.54,4.09,2.53,3.79
20090223,4.47,4.48,3.82,3.91
20090224,4.0,4.75,3.86,4.73
20090225,4.82,5.5,4.2,5.16
20090226,5.61,5.88,5.11,5.32
20090227,4.42,4.89,3.95,3.95
20090302,3.65,3.92,3.27,3.63
20090303,4.01,4.05,3.57,3.65
20090304,4.02,4.03,3.52,3.59
20090305,3.35,3.51,3.12,3.17
20090306,3.3,3.54,3.0,3.14
20090309,3.25,3.77,3.2,3.75
20090310,4.3,4.8,4.2,4.79
20090311,5.4,5.47,4.51,4.93
20090312,4.9,5.99,4.84,5.85
20090313,6.24,6.45,5.65,5.76
20090316,6.25,6.94,6.03,6.18
20090317,6.13,6.35,5.8,6.27
20090318,6.37,7.67,6.22,7.67
20090319,8.46,8.57,6.82,6.93
20090320,6.99,6.99,5.98,6.19
20090323,7.37,7.88,6.9,7.8
20090324,7.32,7.99,7.07,7.15
20090325,7.67,7.99,6.96,7.7
20090326,7.89,7.95,7.14,7.58
20090327,7.2,7.74,7.13,7.34
20090330,6.72,6.75,6.02,6.03
20090331,6.4,6.89,6.25,6.82
20090401,6.49,7.22,6.45,7.05
20090402,7.8,7.81,7.07,7.24
20090403,7.11,7.61,7.05,7.6
20090406,7.3,7.64,7.14,7.48
20090407,7.22,7.58,7.21,7.36
20090408,7.45,7.55,6.92,7.06
20090409,8.02,9.85,8.0,9.55
20090413,9.42,11.12,9.16,11.02
20090414,11.19,11.58,10.06,10.09
20090415,9.56,10.52,9.27,10.44
20090416,10.87,10.88,10.26,10.34
20090417,10.68,11.23,10.3,10.6
20090420,9.73,9.75,8.02,8.02
20090421,7.23,8.93,7.0,8.76
20090422,8.44,9.24,8.13,8.26
20090423,8.55,8.92,8.24,8.82
20090424,9.05,9.47,8.71,9.1
20090427,8.65,9.29,8.65,8.92
20090428,8.0,8.68,8.0,8.15
20090429,8.49,8.84,8.36,8.68
20090430,9.14,9.26,8.8,8.93
20090501,8.75,9.02,8.59,8.7
20090504,8.9,10.45,8.82,10.38
20090505,10.31,11.11,10.1,10.84
20090506,11.91,12.85,11.51,12.69
20090507,14.75,15.06,12.78,13.51
20090508,14.21,14.62,13.55,14.17
20090511,13.53,13.95,12.94,12.94
20090512,13.22,13.28,12.12,12.26
20090513,11.89,11.9,11.01,11.01
20090514,10.8,11.57,10.62,11.31
20090515,11.34,11.63,10.58,10.67
20090518,11.59,12.06,11.52,11.73
20090519,11.99,12.24,11.25,11.25
20090520,11.9,12.24,11.22,11.49
20090521,11.57,11.97,11.2,11.41
20090522,11.63,11.65,10.75,11.07
20090526,10.94,11.27,10.83,10.98
20090527,11.35,11.54,10.91,10.91
20090528,10.91,11.3,10.57,11.3
20090529,11.49,11.49,10.97,11.27
20090601,11.42,11.75,11.21,11.21
20090602,11.22,11.6,11.1,11.41
20090603,11.38,11.54,11.14,11.21
20090604,11.35,11.87,11.2,11.87
20090605,12.25,12.33,11.86,11.86
20090608,11.8,12.18,11.67,12.06
20090609,12.14,12.15,11.93,12.06
20090610,12.12,12.35,11.93,11.98
20090611,12.22,13.22,12.2,12.97
20090612,13.3,13.89,13.23,13.72
20090615,13.6,13.61,13.16,13.33
20090616,13.39,13.4,12.72,12.73
20090617,12.53,12.75,12.02,12.3
20090618,12.41,12.95,12.34,12.9
20090619,13.12,13.35,12.84,13.22
20090622,12.84,13.05,11.94,11.94
20090623,12.1,12.44,11.93,12.23
20090624,12.48,12.66,12.19,12.35
20090625,12.1,12.36,12.01,12.35
20090626,12.35,12.78,12.27,12.75
20090629,12.82,13.19,12.52,13.19
20090630,13.29,13.47,13.02,13.2
20090701,13.3,13.45,13.04,13.05
20090702,12.79,12.95,12.62,12.64
20090706,12.46,12.59,11.85,12.15
20090707,12.15,12.37,11.95,12.15
20090708,12.27,12.28,11.27,11.84
20090709,12.12,12.25,11.84,11.97
20090710,11.85,11.96,11.58,11.88
20090713,12.37,12.99,12.27,12.99
20090714,13.23,13.23,12.79,12.91
20090715,13.21,13.62,13.1,13.42
20090716,13.21,13.43,13.03,13.17
20090717,13.21,13.47,12.76,12.89
20090720,12.81,12.86,12.12,12.24
20090721,12.27,12.4,11.93,12.19
20090722,11.99,12.48,11.93,12.23
20090723,12.33,12.88,12.2,12.69
20090724,12.64,12.78,12.27,12.51
20090727,12.56,13.13,12.56,13.09
20090728,12.99,13.43,12.91,13.34
20090729,13.25,13.75,13.24,13.52
20090730,13.89,14.14,13.79,13.97
20090731,14.1,14.79,14.02,14.79
20090803,15.24,15.62,14.82,15.32
20090804,15.18,15.98,15.05,15.64
20090805,16.0,16.81,15.84,16.66
20090806,17.3,17.35,16.39,16.7
20090807,17.0,17.14,16.27,16.42
20090810,16.2,16.89,16.16,16.68
20090811,16.62,16.85,15.8,15.85
20090812,15.5,16.17,15.4,15.93
20090813,16.72,17.0,16.24,17.0
20090814,16.97,17.47,16.57,17.39
20090817,16.52,16.88,16.4,16.56
20090818,16.76,17.08,16.73,16.9
20090819,16.61,17.03,16.53,16.75
20090820,16.9,17.2,16.88,17.14
20090821,17.48,17.6,17.31,17.46
20090824,17.75,18.2,17.33,17.35
20090825,17.58,17.99,17.57,17.75
20090826,17.75,17.94,17.54,17.79
20090827,17.74,17.98,17.59,17.92
20090828,18.1,18.25,17.78,17.98
20090831,17.56,17.9,17.45,17.59
20090901,17.68,17.85,16.41,16.46
20090902,16.1,16.73,16.02,16.27
20090903,16.59,16.9,16.52,16.84
20090904,17.04,17.25,16.92,17.09
20090908,17.5,17.51,16.98,17.02
20090909,17.02,17.2,16.91,17.04
20090910,16.99,17.24,16.7,17.22
20090911,17.24,17.28,16.95,16.97
20090914,16.69,17.09,16.51,16.99
20090915,16.97,17.17,16.76,16.79
20090916,16.88,17.3,16.83,17.25
20090917,17.3,17.75,17.2,17.61
20090918,17.75,17.76,17.51,17.63
20090921,17.41,17.43,17.18,17.25
20090922,17.7,17.73,17.54,17.61
20090923,17.8,18.06,17.49,17.5
20090924,17.58,17.7,16.81,16.98
20090925,16.96,17.08,16.5,16.6
20090928,16.7,17.22,16.65,17.22
20090929,17.35,17.53,17.07,17.16
20090930,17.24,17.31,16.76,16.92
20091001,16.97,17.16,16.18,16.21
20091002,15.89,16.49,15.62,16.34
20091005,16.67,16.97,16.56,16.96
20091006,17.24,17.37,16.71,17.0
20091007,17.09,17.35,17.04,17.35
