date,adjOpen,adjHigh,adjLow,adjClose
20070530,8.257,8.445,8.227,8.405149
20070531,8.445,8.455,8.168,8.246934
20070601,8.257,8.346,8.178,8.256822
20070604,8.247,8.306,8.138,8.177715
20070605,8.237,8.296,8.178,8.217269
20070606,8.168,8.227,8.108,8.167827
20070607,8.188,8.267,7.96,7.970058
20070608,7.97,8.207,7.97,8.14805
20070611,8.296,8.326,8.207,8.306264
20070612,8.257,8.395,8.227,8.227157
20070613,8.326,8.494,8.286,8.464479
20070614,8.484,8.603,8.484,8.563363
20070615,8.662,8.87,8.583,8.820462
20070618,8.82,8.82,8.633,8.751243
20070619,8.682,8.692,8.544,8.553475
20070620,8.583,8.781,8.534,8.761131
20070621,8.761,8.811,8.692,8.810573
20070622,8.702,9.127,8.682,9.028118
20070625,9.107,9.265,8.88,8.929234
20070626,8.989,9.038,8.85,8.860015
20070627,8.87,9.216,8.761,9.176444
20070628,9.265,9.542,9.216,9.384101
20070629,9.582,9.592,9.226,9.314882
20070702,9.443,9.532,9.325,9.532427
20070703,9.364,9.364,9.157,9.314882
20070705,9.206,9.216,8.959,9.047895
20070706,9.117,9.117,8.979,9.008342
20070709,9.058,9.137,8.969,8.978676
20070710,9.078,9.196,8.979,8.988565
20070711,9.028,9.038,8.712,8.800685
20070712,8.86,8.949,8.781,8.860015
20070713,8.88,8.909,8.741,8.869904
20070716,8.9,8.929,8.741,8.761131
20070717,8.781,8.83,8.613,8.632582
20070718,8.563,8.593,8.415,8.533698
20070719,8.652,8.652,8.455,8.533698
20070720,8.534,8.534,8.267,8.306264
20070723,8.366,8.435,8.257,8.365595
20070724,8.267,8.326,8.168,8.167827
20070725,8.227,8.227,7.861,7.881063
20070726,8.108,8.237,7.812,7.999724
20070727,8.118,8.277,7.99,8.138161
20070730,8.306,8.652,8.158,8.64247
20070731,8.85,8.87,8.415,8.415037
20070801,8.395,8.455,8.207,8.33593
20070802,8.326,8.415,8.188,8.306264
20070803,8.306,8.395,7.97,7.970058
20070806,8.01,8.217,7.921,8.098608
20070807,8.049,8.257,7.99,8.20738
20070808,8.306,8.771,8.286,8.77102
20070809,8.514,8.583,8.247,8.286488
20070810,8.277,8.306,8.049,8.138161
20070813,8.267,8.336,8.178,8.276599
20070814,8.286,8.346,7.96,7.979947
20070815,8.01,8.168,7.901,7.910728
20070816,7.871,7.921,7.406,7.614076
20070817,7.871,7.891,7.495,7.742625
20070820,7.802,7.911,7.723,7.910728
20070821,7.861,7.901,7.812,7.831621
20070822,7.861,7.911,7.693,7.762402
20070823,7.792,7.822,7.565,7.663518
20070824,7.604,7.832,7.525,7.811844
20070827,7.822,7.822,7.713,7.71296
20070828,7.693,7.713,7.426,7.426196
20070829,7.515,7.683,7.446,7.633853
20070830,7.545,7.683,7.495,7.58441
20070831,7.713,7.782,7.594,7.722848
20070904,7.683,7.94,7.673,7.90084
20070905,7.802,7.842,7.644,7.683295
20070906,7.683,7.743,7.555,7.693183
20070907,7.565,7.614,7.416,7.436084
20070910,7.515,7.535,7.416,7.436084
20070911,7.466,7.614,7.446,7.495415
20070912,7.495,7.584,7.416,7.416308
20070913,7.555,7.871,7.535,7.831621
20070914,7.762,8.0,7.664,7.940393
20070917,8.029,8.286,8.01,8.187603
20070918,8.257,8.395,8.089,8.326041
20070919,8.356,8.425,8.188,8.306264
20070920,8.197,8.306,8.069,8.157938
20070921,8.207,8.207,8.089,8.138161
20070924,8.296,8.514,8.267,8.385372
20070925,8.267,8.326,8.168,8.246934
20070926,8.603,8.9,8.435,8.780908
20070927,8.751,8.771,8.514,8.533698
20070928,8.514,8.633,8.385,8.39526
20071001,8.405,8.484,8.099,8.138161
20071002,8.405,8.504,8.277,8.474367
20071003,8.494,8.504,8.286,8.33593
20071004,8.375,8.415,8.138,8.167827
20071005,8.306,8.306,8.148,8.276599
20071008,8.277,8.296,8.089,8.098608
20071009,8.148,8.227,8.039,8.227157
20071010,8.207,8.257,8.099,8.138161
20071011,8.217,8.712,8.217,8.662247
20071012,8.712,9.137,8.712,9.097337
20071015,9.097,9.097,8.86,8.889681
20071016,8.83,9.018,8.652,8.682024
20071017,8.84,8.85,8.474,8.593028
20071018,8.573,8.741,8.553,8.662247
20071019,8.633,8.652,8.247,8.276599
20071022,8.158,8.425,8.158,8.246934
20071023,8.385,8.553,8.326,8.553475
20071024,8.455,8.514,8.306,8.494144
20071025,8.504,8.623,8.385,8.504033
20071026,8.573,8.603,8.356,8.573251
20071029,8.633,8.741,8.544,8.672136
20071030,8.672,8.781,8.583,8.701801
20071031,8.731,8.781,8.603,8.77102
20071101,8.672,8.722,8.395,8.405149
20071102,8.534,8.86,8.425,8.850127
20071105,8.86,8.89,8.425,8.573251
20071106,8.553,8.603,8.405,8.533698
20071107,8.336,8.494,8.148,8.14805
20071108,8.514,8.534,8.01,8.385372
20071109,8.306,8.405,8.108,8.108496
20071112,8.128,8.168,7.654,7.782179
20071113,7.931,7.96,7.782,7.910728
20071114,7.95,8.059,7.772,7.890951
20071115,7.911,7.96,7.664,7.693183
20071116,7.832,7.832,7.535,7.614076
20071119,7.545,7.575,7.248,7.258093
20071120,7.238,7.337,6.932,7.159209
20071121,6.922,7.07,6.793,6.872445
20071123,7.021,7.149,6.952,7.109767
20071126,7.12,7.139,6.922,6.931775
20071127,6.971,7.011,6.833,6.991106
20071128,7.07,7.308,7.031,7.27787
20071129,7.228,7.298,7.159,7.208651
20071130,7.317,7.486,7.298,7.426196
20071203,7.387,7.426,7.149,7.169097
20071204,7.139,7.159,6.853,6.892222
20071205,7.09,7.11,6.892,6.90211
20071206,6.922,7.001,6.892,6.981217
20071207,7.031,7.11,6.942,6.981217
20071210,6.991,7.12,6.961,7.060325
20071211,7.05,7.238,6.863,6.892222
20071212,7.041,7.08,6.863,6.981217
20071213,6.922,6.971,6.823,6.911999
20071214,6.872,6.882,6.783,6.813114
20071217,6.803,6.853,6.675,6.724119
20071218,6.803,6.813,6.635,6.734007
20071219,6.675,6.764,6.605,6.684565
20071220,6.714,6.764,6.605,6.71423
20071221,6.754,6.774,6.645,6.71423
20071224,6.665,6.694,6.635,6.674677
20071226,6.635,6.843,6.605,6.813114
20071227,6.774,6.863,6.724,6.763672
20071228,6.744,6.793,6.605,6.625235
20071231,6.586,6.675,6.576,6.6549
20080102,6.625,6.694,6.437,6.526351
20080103,6.536,6.576,6.338,6.378024
20080104,6.279,6.289,5.933,6.061595
20080107,6.091,6.23,6.032,6.091261
20080108,6.141,6.279,6.022,6.061595
20080109,6.052,6.071,5.696,6.002265
20080110,5.903,6.23,5.775,6.180256
20080111,6.071,6.17,5.982,5.992376
20080114,6.081,6.141,6.022,6.111037
20080115,6.022,6.052,5.844,5.903381
20080116,5.903,5.923,5.745,5.794608
20080117,5.785,5.834,5.617,5.695724
20080118,5.735,5.903,5.735,5.853939
20080122,5.488,5.963,5.468,5.863827
20080123,5.706,6.24,5.676,6.200033
20080124,6.279,6.319,6.042,6.190145
20080125,6.309,6.625,6.279,6.506574
20080128,6.477,6.704,6.338,6.595569
20080129,6.605,6.665,6.487,6.615346
20080130,6.615,6.863,6.556,6.674677
20080131,6.576,6.675,6.507,6.565904
20080201,6.556,6.823,6.526,6.773561
20080204,6.774,6.843,6.576,6.605458
20080205,6.526,6.546,6.279,6.358248
20080206,6.249,6.348,6.19,6.239587
20080207,6.131,6.23,6.002,6.101149
20080208,6.052,6.062,5.943,6.012153
20080211,6.052,6.437,5.973,6.318694
20080212,6.279,6.655,6.279,6.387913
20080213,6.408,6.546,6.408,6.506574
20080214,6.497,6.516,6.358,6.387913
20080215,6.388,6.398,6.289,6.378024
20080219,6.467,6.507,6.348,6.40769
20080220,6.329,6.378,6.279,6.338471
20080221,6.338,6.368,6.062,6.160479
20080222,6.151,6.19,5.973,6.180256
20080225,6.23,6.437,6.091,6.387913
20080226,6.309,6.477,6.259,6.447243
20080227,6.338,6.526,6.338,6.526351
20080228,6.477,6.605,6.447,6.546127
20080229,6.487,6.536,6.418,6.457132
20080303,6.319,6.348,6.052,6.111037
20080304,6.091,6.121,5.953,6.061595
20080305,6.151,6.16,5.973,6.051707
20080306,6.032,6.042,5.844,5.873716
20080307,5.854,5.953,5.656,5.715501
20080310,5.933,5.933,5.518,5.53751
20080311,5.696,5.864,5.508,5.834162
20080312,5.834,5.844,5.597,5.636394
20080313,5.547,5.567,5.063,5.329853
20080314,5.389,5.429,5.191,5.230969
20080317,5.102,5.201,4.895,5.052978
20080318,5.261,5.36,4.984,5.230969
20080319,5.33,5.478,5.211,5.389183
20080320,5.458,5.666,5.379,5.557286
20080324,5.627,5.953,5.617,5.893492
20080325,5.973,6.032,5.795,5.933046
20080326,6.002,6.022,5.765,5.814385
20080327,5.893,5.893,5.686,5.764943
20080328,5.804,5.824,5.518,5.527621
20080331,5.557,5.696,5.547,5.656171
20080401,5.765,5.913,5.706,5.903381
20080402,5.923,6.259,5.864,6.061595
20080403,6.042,6.388,5.992,6.387913
20080404,6.378,6.447,6.141,6.417578
20080407,6.714,6.793,6.526,6.6549
20080408,6.625,6.942,6.596,6.832891
20080409,6.892,6.922,6.576,6.645012
20080410,6.615,6.734,6.526,6.664788
20080411,6.507,6.704,6.497,6.615346
20080414,6.685,6.754,6.615,6.704342
20080415,6.774,6.833,6.596,6.803226
20080416,6.892,7.13,6.882,7.109767
20080417,7.05,7.228,7.001,7.178986
20080418,7.308,7.416,7.258,7.366865
20080421,7.456,7.683,7.416,7.643741
20080422,7.644,7.772,7.436,7.564634
20080423,7.664,7.743,7.278,7.436084
20080424,7.911,8.692,7.723,8.306264
20080425,8.089,8.138,7.406,7.416308
20080428,8.059,8.326,8.01,8.118385
20080429,8.188,8.277,7.99,8.029389
20080430,8.158,8.326,8.079,8.167827
20080501,8.237,8.445,8.138,8.385372
20080502,8.464,8.583,8.059,8.177715
20080505,8.158,8.286,8.069,8.237046
20080506,8.178,8.207,8.099,8.177715
20080507,8.158,8.217,7.822,7.871174
20080508,7.931,8.128,7.812,8.108496
20080509,8.059,8.237,7.96,8.009612
20080512,8.099,8.118,8.029,8.059054
20080513,8.079,8.197,8.059,8.138161
20080514,8.158,8.277,8.02,8.049166
20080515,8.079,8.148,8.02,8.078831
20080516,8.158,8.158,7.94,8.019501
20080519,8.0,8.089,7.911,7.930505
20080520,7.921,7.94,7.782,7.910728
20080521,7.911,7.931,7.673,7.71296
20080522,7.377,7.387,6.961,7.080102
20080523,6.912,6.922,6.655,6.793338
20080527,6.694,6.922,6.516,6.724119
20080528,6.863,6.942,6.615,6.704342
20080529,6.714,6.744,6.625,6.635123
20080530,6.833,6.833,6.625,6.724119
20080602,6.813,6.853,6.536,6.565904
20080603,6.625,6.675,6.516,6.605458
20080604,6.566,6.615,6.358,6.387913
20080605,6.427,6.427,6.19,6.328582
20080606,6.22,6.269,5.903,5.9726
20080609,6.121,6.289,6.012,6.289029
20080610,6.071,6.151,5.953,6.051707
20080611,6.052,6.081,5.903,5.903381
20080612,6.032,6.081,5.844,5.933046
20080613,6.081,6.23,6.032,6.200033
20080616,6.17,6.477,6.141,6.427467
20080617,6.576,6.675,6.447,6.526351
20080618,6.418,6.437,6.022,6.150591
20080619,6.2,6.279,6.062,6.249475
20080620,6.19,6.21,5.676,5.745166
20080623,5.795,5.824,5.221,5.22108
20080624,5.231,5.419,5.191,5.260634
20080625,5.33,5.409,5.162,5.181527
20080626,5.013,5.102,4.885,5.013424
20080627,4.964,5.053,4.845,4.924428
20080630,4.964,4.974,4.41,4.756325
20080701,4.559,4.885,4.361,4.657441
20080702,4.657,4.756,4.311,4.311347
20080703,4.43,4.479,4.252,4.370677
20080707,4.618,4.618,4.381,4.420119
20080708,4.479,4.915,4.39,4.845321
20080709,4.924,5.112,4.895,4.894763
20080710,4.934,4.944,4.42,4.528892
20080711,4.41,5.004,4.351,4.805767
20080714,4.934,4.944,4.578,4.607999
20080715,4.479,4.875,4.301,4.598111
20080716,4.588,5.468,4.549,5.428737
20080717,5.488,5.557,5.073,5.428737
20080718,5.429,5.478,5.221,5.379295
20080721,5.3,5.498,5.28,5.418849
20080722,5.33,5.854,5.221,5.774831
20080723,5.893,6.259,5.854,5.962711
20080724,5.676,5.785,4.974,5.052978
20080725,5.191,5.221,4.915,4.993647
20080728,4.974,5.073,4.568,4.696995
20080729,4.895,4.964,4.677,4.963982
20080730,5.043,5.152,4.707,4.78599
20080731,4.746,4.944,4.697,4.746437
20080801,4.756,4.875,4.549,4.598111
20080804,4.667,4.845,4.618,4.756325
20080805,4.915,5.033,4.826,5.033201
20080806,4.994,4.994,4.845,4.884875
20080807,4.944,4.994,4.786,4.805767
20080808,4.875,5.3,4.826,5.201304
20080811,5.191,5.439,5.063,5.10242
20080812,5.162,5.389,5.102,5.132085
20080813,5.152,5.191,4.766,4.825544
20080814,4.895,5.142,4.895,5.043089
20080815,5.122,5.162,4.994,5.052978
20080818,5.023,5.053,4.826,4.835432
20080819,4.806,4.835,4.648,4.66733
20080820,4.737,4.776,4.47,4.558557
20080821,4.509,4.529,4.351,4.370677
20080822,4.509,4.549,4.301,4.420119
20080825,4.43,4.46,4.203,4.360789
20080826,4.351,4.371,4.222,4.301458
20080827,4.351,4.371,4.193,4.212463
20080828,4.252,4.39,4.203,4.380566
20080829,4.371,4.539,4.311,4.410231
20080902,4.746,4.756,4.4,4.459673
20080903,4.529,4.638,4.44,4.519003
20080904,4.479,4.598,4.341,4.341012
20080905,4.272,4.371,4.212,4.360789
20080908,4.568,4.638,4.272,4.499227
20080909,4.539,4.618,4.351,4.3509
20080910,4.4,4.45,4.331,4.420119
20080911,4.351,4.677,4.321,4.627776
20080912,4.628,4.934,4.549,4.855209
20080915,4.598,5.013,4.45,4.687106
20080916,4.519,5.122,4.519,5.013424
20080917,4.875,4.984,4.578,4.884875
20080918,4.905,5.29,4.717,5.22108
20080919,5.439,5.538,5.093,5.230969
20080922,5.093,5.182,4.816,4.894763
20080923,4.944,4.974,4.756,4.805767
20080924,4.826,4.974,4.756,4.97387
20080925,5.013,5.132,4.875,4.924428
20080926,4.766,4.944,4.667,4.756325
20080929,4.756,4.845,4.123,4.123467
20080930,4.361,5.142,4.351,5.141973
20081001,4.875,4.895,4.44,4.499227
20081002,4.549,4.559,4.301,4.301458
20081003,4.311,4.41,4.005,4.004806
20081006,3.955,3.965,3.283,3.648823
20081007,3.847,3.856,2.887,2.887416
20081008,2.887,3.125,2.077,2.630317
20081009,2.957,2.967,2.007,2.056789
20081010,2.057,2.522,1.859,1.967794
20081013,2.907,2.917,2.284,2.36333
20081014,2.808,2.818,2.373,2.42266
20081015,2.472,2.482,2.264,2.274334
20081016,2.353,2.373,2.027,2.244669
20081017,2.225,2.512,2.136,2.402884
20081020,2.522,2.581,2.294,2.304
20081021,2.225,2.274,2.106,2.145785
20081022,2.185,2.185,2.047,2.076566
20081023,2.126,2.136,1.899,1.977682
20081024,1.879,2.057,1.78,1.98757
20081027,1.997,2.067,1.928,2.007347
20081028,2.086,2.205,2.057,2.126008
20081029,2.166,2.255,2.077,2.135897
20081030,2.225,2.255,2.086,2.254557
20081031,2.215,2.274,2.146,2.165562
20081103,2.225,2.225,2.086,2.106231
20081104,2.175,2.195,2.106,2.135897
20081105,2.205,2.205,2.037,2.066678
20081106,2.077,2.096,1.849,1.957905
20081107,2.077,2.077,1.819,1.997459
20081110,2.077,2.096,1.879,1.908463
20081111,1.918,1.938,1.701,1.779914
20081112,1.928,1.958,1.81,1.819467
20081113,1.899,1.899,1.721,1.878798
20081114,1.839,1.869,1.77,1.779914
20081117,1.839,1.859,1.701,1.700807
20081118,1.73,1.75,1.543,1.661253
20081119,1.681,1.691,1.196,1.24594
20081120,1.256,1.829,1.009,1.374489
20081121,1.434,1.533,1.236,1.414043
20081124,1.78,1.829,1.384,1.542592
20081125,1.691,1.701,1.562,1.641476
20081126,1.73,2.205,1.671,2.126008
20081128,2.373,2.709,2.304,2.659982
20081201,2.967,2.967,1.997,2.521545
20081202,2.719,2.868,2.551,2.669871
20081203,2.759,2.937,2.66,2.818197
20081204,2.808,2.927,2.482,2.630317
20081205,2.65,2.848,2.591,2.689648
20081208,3.095,3.5,2.789,3.342283
20081209,3.243,3.273,2.986,3.193956
20081210,3.342,3.382,2.976,3.213733
20081211,3.065,3.095,2.789,2.867639
20081212,2.195,3.174,2.096,3.006077
20081215,3.085,3.214,3.036,3.144514
20081216,3.164,3.204,3.065,3.095072
20081217,3.115,3.135,3.046,3.104961
20081218,3.065,3.095,2.66,2.808308
20081219,3.164,3.184,2.719,2.917081
20081222,2.838,2.868,2.522,2.561098
20081223,2.472,2.482,2.106,2.165562
20081224,2.195,2.225,2.047,2.086455
20081226,2.215,2.324,2.195,2.264446
20081229,2.423,2.423,2.096,2.195227
20081230,2.284,2.284,2.185,2.264446
20081231,2.274,2.274,2.175,2.264446
20090102,2.294,2.462,2.255,2.432549
20090105,2.423,2.611,2.284,2.55121
20090106,2.63,2.779,2.601,2.729201
20090107,2.719,2.789,2.591,2.659982
20090108,2.591,2.67,2.472,2.659982
20090109,2.64,2.7,2.561,2.600652
20090112,2.601,2.65,2.492,2.61054
20090113,2.561,2.611,2.393,2.452326
20090114,2.393,2.403,2.166,2.234781
20090115,2.225,2.324,2.027,2.205115
20090116,2.324,2.334,2.037,2.165562
20090120,2.205,2.225,2.027,2.106231
20090121,2.146,2.156,1.978,2.066678
20090122,2.047,2.047,1.879,1.918352
20090123,1.899,1.908,1.78,1.779914
20090126,1.958,2.027,1.849,1.918352
20090127,1.988,2.017,1.918,1.948017
20090128,2.027,2.037,1.958,2.007347
20090129,1.978,1.988,1.928,1.92824
20090130,1.948,1.958,1.829,1.849133
20090202,1.829,1.908,1.79,1.859021
20090203,1.879,1.948,1.79,1.938128
20090204,1.958,1.997,1.899,1.92824
20090205,1.899,1.948,1.839,1.908463
20090206,1.918,1.968,1.879,1.918352
20090209,1.889,1.918,1.819,1.878798
20090210,1.879,1.889,1.8,1.799691
20090211,1.849,1.849,1.79,1.829356
20090212,1.81,1.819,1.73,1.770025
20090213,1.79,1.81,1.701,1.74036
20090217,1.721,1.73,1.592,1.671141
20090218,1.76,1.77,1.612,1.651364
20090219,1.681,1.681,1.592,1.611811
20090220,1.582,1.592,1.483,1.562369
20090223,1.661,1.879,1.592,1.710695
20090224,1.859,1.978,1.79,1.977682
20090225,2.077,2.136,1.978,1.98757
20090226,2.037,2.067,1.79,1.957905
20090227,1.79,1.978,1.78,1.977682
20090302,1.899,1.908,1.81,1.859021
20090303,1.869,1.889,1.78,1.789802
20090304,1.879,1.879,1.81,1.849133
20090305,1.78,1.908,1.73,1.789802
20090306,1.79,1.889,1.641,1.68103
20090309,1.78,1.819,1.681,1.720583
20090310,1.869,1.869,1.79,1.829356
20090311,1.899,1.978,1.849,1.938128
20090312,1.978,2.077,1.958,2.076566
20090313,2.166,2.225,2.096,2.165562
20090316,2.264,2.274,2.077,2.076566
20090317,2.185,2.274,2.086,2.254557
20090318,2.264,2.62,2.255,2.442437
20090319,2.719,2.719,2.255,2.481991
20090320,2.7,2.719,2.492,2.719313
20090323,2.818,2.868,2.769,2.867639
20090324,2.858,2.917,2.729,2.788532
20090325,2.848,2.957,2.729,2.73909
20090326,2.848,2.907,2.779,2.907193
20090327,2.937,2.947,2.789,2.808308
20090330,2.709,2.848,2.353,2.729201
20090331,2.828,2.838,2.601,2.600652
20090401,2.512,2.769,2.373,2.709424
20090402,2.868,2.917,2.798,2.877527
20090403,2.907,3.214,2.887,3.213733
20090406,3.263,3.945,3.224,3.727931
20090407,3.599,3.698,3.323,3.451055
20090408,3.599,4.005,3.491,3.905922
20090409,4.173,4.361,3.995,4.192686
20090413,4.193,4.272,3.985,4.212463
20090414,4.212,4.282,4.104,4.252016
20090415,4.153,4.203,3.708,3.994918
20090416,4.064,4.153,3.916,4.113579
20090417,4.163,4.163,3.926,3.955364
20090420,3.817,3.866,3.58,3.648823
20090421,3.461,3.787,3.234,3.757596
20090422,4.044,4.371,4.005,4.232239
20090423,4.381,4.46,4.262,4.439896
20090424,5.172,5.34,4.905,4.944205
20090427,5.004,5.35,4.964,5.052978
20090428,5.023,5.33,4.954,5.132085
20090429,5.28,5.389,5.221,5.389183
20090430,5.538,5.923,5.538,5.913269
20090501,5.933,5.933,5.498,5.626505
20090504,5.834,5.854,5.696,5.834162
20090505,5.804,5.814,5.538,5.78472
20090506,5.864,6.22,5.854,6.190145
20090507,6.427,6.457,5.587,5.992376
20090508,6.131,6.23,5.963,6.170368
20090511,6.032,6.19,5.814,6.012153
20090512,5.656,5.686,4.954,4.954093
20090513,4.727,4.915,4.657,4.904651
20090514,5.122,5.3,4.944,5.10242
20090515,5.201,5.429,5.172,5.428737
20090518,5.627,5.636,5.231,5.438626
20090519,5.409,5.627,5.271,5.567175
20090520,5.597,5.686,5.271,5.34963
20090521,5.191,5.33,5.004,5.270523
20090522,5.28,5.31,5.053,5.201304
20090526,5.063,5.34,5.043,5.339741
20090527,5.429,5.468,5.191,5.280411
20090528,5.34,5.498,5.201,5.497956
20090529,5.518,5.686,5.36,5.685836
20090601,5.893,6.16,5.814,6.061595
20090602,6.071,6.388,5.963,6.338471
20090603,6.2,6.23,5.893,6.111037
20090604,6.131,6.329,6.101,6.289029
20090605,6.398,6.457,6.151,6.289029
20090608,6.111,6.388,6.002,6.308806
20090609,6.289,6.368,6.111,6.190145
20090610,6.269,6.358,6.042,6.120926
20090611,6.062,6.17,5.686,5.913269
20090612,5.913,6.081,5.854,6.041819
20090615,5.933,5.963,5.735,5.863827
20090616,5.854,5.884,5.458,5.606728
20090617,5.557,5.775,5.251,5.646282
20090618,5.686,5.745,5.458,5.616617
20090619,5.666,5.893,5.636,5.656171
20090622,5.646,5.716,5.31,5.319965
20090623,5.379,5.528,5.152,5.468291
20090624,5.587,5.834,5.449,5.567175
20090625,5.449,5.686,5.31,5.616617
20090626,5.597,5.725,5.498,5.547398
20090629,5.607,5.884,5.547,5.715501
20090630,5.903,6.091,5.795,6.002265
20090701,6.081,6.18,5.834,5.84405
20090702,5.785,6.012,5.508,5.824273
20090706,5.775,5.982,5.617,5.685836
20090707,5.676,5.686,5.449,5.468291
20090708,5.488,5.547,5.191,5.290299
20090709,5.419,5.686,5.261,5.567175
20090710,5.488,5.676,5.458,5.656171
20090713,5.646,5.666,5.449,5.626505
20090714,5.597,5.824,5.538,5.774831
20090715,5.933,5.982,5.854,5.982488
20090716,5.913,6.071,5.785,6.061595
20090717,6.081,6.151,5.963,6.071484
20090720,6.131,6.23,6.062,6.120926
20090721,6.22,6.22,5.973,6.130814
20090722,6.121,6.408,6.062,6.308806
20090723,6.872,7.021,6.576,6.90211
20090724,6.823,6.823,6.635,6.704342
20090727,6.764,7.209,6.645,7.188874
20090728,7.11,7.189,6.971,7.060325
20090729,6.991,7.238,6.912,7.040548
20090730,7.219,7.397,7.11,7.307535
20090731,7.387,7.911,7.357,7.910728
20090803,8.603,8.761,8.207,8.237046
20090804,8.306,8.405,8.0,8.20738
20090805,8.425,8.484,8.227,8.345818
20090806,8.405,8.405,7.822,7.979947
20090807,8.158,8.207,7.911,7.920616
20090810,7.842,7.851,7.545,7.633853
20090811,7.575,7.842,7.555,7.722848
20090812,7.753,7.881,7.604,7.614076
20090813,7.762,7.832,7.614,7.811844
20090814,7.911,7.911,7.664,7.742625
20090817,7.406,7.416,7.05,7.287758
20090818,7.416,7.664,7.397,7.554745
20090819,7.416,7.664,7.416,7.564634
20090820,7.614,7.644,7.575,7.594299
